Service ID,id,title,HTML
797,15014,Service 797: Workforce Services for Out of School Youth-Youth Opportunity,"<p><em>For your reference, the Fiscal 2020 Actual, Fiscal 2021 Adopted, and Fiscal 2022 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2020 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>2,888,354</td>
          <td style='text-align:right'>537,288</td>
          <td style='text-align:right'>3,425,642</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>17</td>
          <td style='text-align:right'>3</td>
          <td style='text-align:right'>20</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2021 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>3,089,492</td>
          <td style='text-align:right'>1,522,193</td>
          <td style='text-align:right'>4,611,685</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>17</td>
          <td style='text-align:right'>4</td>
          <td style='text-align:right'>21</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2022 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>3,173,023</td>
          <td style='text-align:right'>1,566,025</td>
          <td style='text-align:right'>4,739,048</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>17</td>
          <td style='text-align:right'>4</td>
          <td style='text-align:right'>21</td>
      </tr></tbody></table>"
798,15015,Service 798: YouthWorks Summer Job Program,"<p><em>For your reference, the Fiscal 2020 Actual, Fiscal 2021 Adopted, and Fiscal 2022 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2020 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>2,440,808</td>
          <td style='text-align:right'>4,179,945</td>
          <td style='text-align:right'>6,620,753</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>7</td>
          <td style='text-align:right'>1</td>
          <td style='text-align:right'>8</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2021 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>2,359,955</td>
          <td style='text-align:right'>8,600,878</td>
          <td style='text-align:right'>10,960,833</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>7</td>
          <td style='text-align:right'>1</td>
          <td style='text-align:right'>8</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2022 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>2,341,738</td>
          <td style='text-align:right'>8,768,708</td>
          <td style='text-align:right'>11,110,446</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>7</td>
          <td style='text-align:right'>1</td>
          <td style='text-align:right'>8</td>
      </tr></tbody></table>"
800,15016,Service 800: Workforce Services for WIOA Funded Youth,"<p><em>For your reference, the Fiscal 2020 Actual, Fiscal 2021 Adopted, and Fiscal 2022 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2020 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>2,156,829</td>
          <td style='text-align:right'>2,156,829</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>14</td>
          <td style='text-align:right'>14</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2021 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>3,260,315</td>
          <td style='text-align:right'>3,260,315</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>14</td>
          <td style='text-align:right'>14</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2022 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>3,418,949</td>
          <td style='text-align:right'>3,418,949</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>15</td>
          <td style='text-align:right'>15</td>
      </tr></tbody></table>"
802,16502,Service 802: Administration-MOIT,"<p><em>For your reference, the Fiscal 2020 Actual, Fiscal 2021 Adopted, and Fiscal 2022 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2020 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>2,304,950</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>2,304,950</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>16</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>16</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2021 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>2,691,631</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>2,691,631</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>14</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>14</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2022 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>2,735,845</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>2,735,845</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>14</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>14</td>
      </tr></tbody></table>"
803,15024,Service 803: IT Application Support Services,"<p><em>For your reference, the Fiscal 2020 Actual, Fiscal 2021 Adopted, and Fiscal 2022 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2020 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>6,744,673</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>6,744,673</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>25</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>25</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2021 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>22,389,776</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>22,389,776</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>28</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>28</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2022 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>20,048,089</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>20,048,089</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>39</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>39</td>
      </tr></tbody></table>"
804,15025,Service 804: Call Center Services,"<p><em>For your reference, the Fiscal 2020 Actual, Fiscal 2021 Adopted, and Fiscal 2022 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2020 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>5,016,698</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>5,016,698</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>68</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>68</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2021 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>5,287,451</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>5,287,451</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>69</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>69</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2022 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>5,506,304</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>5,506,304</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>67</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>67</td>
      </tr></tbody></table>"
805,15026,Service 805: Enterprise IT Delivery Services,"<p><em>For your reference, the Fiscal 2020 Actual, Fiscal 2021 Adopted, and Fiscal 2022 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2020 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>20,406,807</td>
          <td style='text-align:right'>21,380,005</td>
          <td style='text-align:right'>41,786,812</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>35</td>
          <td style='text-align:right'>6</td>
          <td style='text-align:right'>41</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2021 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>8,396,949</td>
          <td style='text-align:right'>13,515,051</td>
          <td style='text-align:right'>21,912,000</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>31</td>
          <td style='text-align:right'>4</td>
          <td style='text-align:right'>35</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2022 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>8,356,820</td>
          <td style='text-align:right'>12,816,602</td>
          <td style='text-align:right'>21,173,422</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>30</td>
          <td style='text-align:right'>5</td>
          <td style='text-align:right'>35</td>
      </tr></tbody></table>"
807,9961279,Service 807: Compliance Bureau,"<p><em>For your reference, the Fiscal 2020 Actual, Fiscal 2021 Adopted, and Fiscal 2022 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2020 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>0</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>0</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2021 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>34,673,425</td>
          <td style='text-align:right'>2,291,405</td>
          <td style='text-align:right'>36,964,830</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>141</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>141</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2022 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>35,370,479</td>
          <td style='text-align:right'>2,330,359</td>
          <td style='text-align:right'>37,700,838</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>139</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>139</td>
      </tr></tbody></table>"
809,14971,"Service 809: Retention, Expansion, and Attraction of Businesses","<p><em>For your reference, the Fiscal 2020 Actual, Fiscal 2021 Adopted, and Fiscal 2022 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2020 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>7,832,676</td>
          <td style='text-align:right'>164,423</td>
          <td style='text-align:right'>7,997,099</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>0</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2021 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>2,342,730</td>
          <td style='text-align:right'>165,769</td>
          <td style='text-align:right'>2,508,499</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>0</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2022 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>2,382,556</td>
          <td style='text-align:right'>165,769</td>
          <td style='text-align:right'>2,548,325</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>0</td>
      </tr></tbody></table>"
810,16218,Service 810: Real Estate Development,"<p><em>For your reference, the Fiscal 2020 Actual, Fiscal 2021 Adopted, and Fiscal 2022 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2020 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>2,332,676</td>
          <td style='text-align:right'>130,517</td>
          <td style='text-align:right'>2,463,193</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>0</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2021 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>2,342,730</td>
          <td style='text-align:right'>165,769</td>
          <td style='text-align:right'>2,508,499</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>0</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2022 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>2,382,556</td>
          <td style='text-align:right'>165,769</td>
          <td style='text-align:right'>2,548,325</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>0</td>
      </tr></tbody></table>"
811,14973,Service 811: Inner Harbor Coordination,"<p><em>For your reference, the Fiscal 2020 Actual, Fiscal 2021 Adopted, and Fiscal 2022 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2020 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>434,775</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>434,775</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>0</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2021 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>443,441</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>443,441</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>0</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2022 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>450,979</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>450,979</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>0</td>
      </tr></tbody></table>"
813,14975,Service 813: Emerging Technology Center,"<p><em>For your reference, the Fiscal 2020 Actual, Fiscal 2021 Adopted, and Fiscal 2022 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2020 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>621,504</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>621,504</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>0</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2021 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>833,934</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>833,934</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>0</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2022 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>866,160</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>866,160</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>0</td>
      </tr></tbody></table>"
815,14977,Service 815: Live Baltimore,"<p><em>For your reference, the Fiscal 2020 Actual, Fiscal 2021 Adopted, and Fiscal 2022 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2020 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>612,506</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>612,506</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>0</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2021 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>596,522</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>596,522</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>0</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2022 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>606,663</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>606,663</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>0</td>
      </tr></tbody></table>"
