Service ID,id,title,HTML
794,15011,Service 794: Administration-MOED,"<p><em>For your reference, the Fiscal 2022 Actual, Fiscal 2023 Adopted, and Fiscal 2024 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2022 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2023 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2024 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
      </tr></tbody></table>"
795,15012,Service 795: Workforce Services for Baltimore Residents,"<p><em>For your reference, the Fiscal 2022 Actual, Fiscal 2023 Adopted, and Fiscal 2024 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2022 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2023 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2024 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
      </tr></tbody></table>"
796,15013,Service 796: Workforce Services for Ex-Offenders,"<p><em>For your reference, the Fiscal 2022 Actual, Fiscal 2023 Adopted, and Fiscal 2024 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2022 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2023 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2024 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
      </tr></tbody></table>"
797,15014,Service 797: Workforce Services for Out of School Youth-Youth Opportunity,"<p><em>For your reference, the Fiscal 2022 Actual, Fiscal 2023 Adopted, and Fiscal 2024 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2022 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2023 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2024 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
      </tr></tbody></table>"
798,15015,Service 798: YouthWorks Summer Job Program,"<p><em>For your reference, the Fiscal 2022 Actual, Fiscal 2023 Adopted, and Fiscal 2024 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2022 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2023 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2024 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
      </tr></tbody></table>"
800,15016,Service 800: Workforce Services for WIOA Funded Youth,"<p><em>For your reference, the Fiscal 2022 Actual, Fiscal 2023 Adopted, and Fiscal 2024 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2022 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2023 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2024 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
      </tr></tbody></table>"
802,16502,Service 802: Administration-MOIT,"<p><em>For your reference, the Fiscal 2022 Actual, Fiscal 2023 Adopted, and Fiscal 2024 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2022 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2023 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2024 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
      </tr></tbody></table>"
803,15024,Service 803: IT Application Support Services,"<p><em>For your reference, the Fiscal 2022 Actual, Fiscal 2023 Adopted, and Fiscal 2024 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2022 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2023 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2024 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
      </tr></tbody></table>"
804,15025,Service 804: Call Center Services,"<p><em>For your reference, the Fiscal 2022 Actual, Fiscal 2023 Adopted, and Fiscal 2024 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2022 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2023 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2024 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
      </tr></tbody></table>"
805,15026,Service 805: Enterprise IT Delivery Services,"<p><em>For your reference, the Fiscal 2022 Actual, Fiscal 2023 Adopted, and Fiscal 2024 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2022 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2023 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2024 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
      </tr></tbody></table>"
806,77963,Service 806: Mobile Workforce Center,"<p><em>For your reference, the Fiscal 2022 Actual, Fiscal 2023 Adopted, and Fiscal 2024 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2022 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2023 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2024 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
      </tr></tbody></table>"
807,9961279,Service 807: Compliance Bureau,"<p><em>For your reference, the Fiscal 2022 Actual, Fiscal 2023 Adopted, and Fiscal 2024 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2022 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2023 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2024 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
      </tr></tbody></table>"
809,14971,"Service 809: Retention, Expansion, and Attraction of Businesses","<p><em>For your reference, the Fiscal 2022 Actual, Fiscal 2023 Adopted, and Fiscal 2024 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2022 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2023 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2024 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
      </tr></tbody></table>"
810,16218,Service 810: Real Estate Development,"<p><em>For your reference, the Fiscal 2022 Actual, Fiscal 2023 Adopted, and Fiscal 2024 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2022 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2023 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2024 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
      </tr></tbody></table>"
