"Service ID","Service Name","Type","PMID","Priority Measure","2015","2016","2017","2018","2019","2020","FY 2015","FY 2016","FY 2017","FY 2018","FY 2019","FY 2020"
"15034","Service 762: Historic Preservation","Outcome","92301","% of eligible properties in Baltimore with local or national designation","37.00","42.00","42.00","39.00","39.00","40.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15034","Service 762: Historic Preservation","Effectiveness","92302","% of completed authorization-to-proceed permit applications processed within two business days","65.00","85.00","85.00","85.00","88.00","88.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15034","Service 762: Historic Preservation","Output","92303","# of preliminary reviews completed for tax credit applications within 30 days","450.00","490.00","450.00","300.00","400.00","307.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15034","Service 762: Historic Preservation","Output","92304","# of authorization-to-proceed permits issued for Historic Districts and Landmark Properties","600.00","775.00","800.00","887.00","1,000.00","865.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15034","Service 762: Historic Preservation","Output","97838","# of structures recommended to MCC for local designation ","6.00","400.00","400.00","1,610.00","750.00","120.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15035","Service 765: Planning for a Sustainable Baltimore","Outcome","92296","The City's current Community Rating System (CRS) rating","0.00","0.00","0.00","2,500.00","3,000.00","3,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15035","Service 765: Planning for a Sustainable Baltimore","Effectiveness","92297","% of Baltimore Sustainability Plan strategies initiated","80.00","84.00","88.00","95.00","15.00","20.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15035","Service 765: Planning for a Sustainable Baltimore","Outcome","92298","# of customers engaged and/or equipped by the Office of Sustainability to promote and/or implement sustainable practices","0.00","0.00","0.00","13,000.00","18,000.00","29,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15035","Service 765: Planning for a Sustainable Baltimore","Effectiveness","92299","% of Climate Action Plan (CAP) recommendations completed","10.00","10.00","11.00","19.00","21.00","24.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15035","Service 765: Planning for a Sustainable Baltimore","Output","92300","Total area (sq. ft.) of vacant lots greened using Green Pattern Book patterns","600,000.00","600,000.00","700,000.00","1,000,000.00","350,000.00","500,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15038","Service 622: Police Patrol","Outcome","92390","Total # of crimes reported","46,100.00","46,100.00","47,707.00","47,533.00","45,000.00","37,500.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15038","Service 622: Police Patrol","Effectiveness","99720","% of citizens satisfied or very satisfied with police responsiveness","75.00","75.00","75.00","75.00","75.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15038","Service 622: Police Patrol","Effectiveness","126462","% of time patrol officers spend on proactive policing ","40.00","40.00","20.00","20.00","30.00","30.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15039","Service 623: Crime Investigation","Effectiveness","92384","% of homicide cases cleared","60.00","55.00","55.00","60.00","60.00","59.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15039","Service 623: Crime Investigation","Effectiveness","126461","% of violent crime cases cleared","50.00","50.00","40.00","40.00","40.00","40.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15040","Service 624: Target Violent Criminals","Effectiveness","92381","% of arrests that include a felony charge","45.00","15.00","45.00","45.00","45.00","45.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15040","Service 624: Target Violent Criminals","Output","92382","# of gun arrests","210.00","215.00","400.00","350.00","1,300.00","325.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15040","Service 624: Target Violent Criminals","Output","99713","# of guns seized","360.00","1,800.00","600.00","425.00","2,000.00","400.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15040","Service 624: Target Violent Criminals","Output","99714","# of search warrants obtained","800.00","800.00","400.00","350.00","600.00","300.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15041","Service 625: SWAT/ESU","Outcome","92374","% of incidents resolved without injury to officers, victims, or suspects","100.00","100.00","100.00","100.00","100.00","100.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15041","Service 625: SWAT/ESU","Outcome","92375","# of felony arrests assisted by SWAT (calendar year)","115.00","120.00","150.00","150.00","150.00","125.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15041","Service 625: SWAT/ESU","Output","92378","# of SWAT deployments for high risk warrant service","260.00","250.00","175.00","175.00","175.00","175.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15041","Service 625: SWAT/ESU","Output","99749","# of readiness training sessions","75.00","75.00","75.00","75.00","100.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15041","Service 625: SWAT/ESU","Output","99758","# of SWAT deployments for barricades and hostage situations","18.00","13.00","15.00","15.00","20.00","20.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15042","Service 626: Operational and Analytical Intelligence","Effectiveness","92372","# of arrests attributable to CCTV intelligence","1,500.00","1,500.00","633.00","700.00","700.00","320.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15042","Service 626: Operational and Analytical Intelligence","Output","92373","# of Computer & Electronic Crimes Unit investigations","1,600.00","1,500.00","1,600.00","1,500.00","1,000.00","1,500.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15042","Service 626: Operational and Analytical Intelligence","Outcome","203867","% of critical infrastructure in camera footprint","0.00","0.00","0.00","20.00","40.00","20.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15043","Service 628: Police Internal Affairs","Outcome","92367","# of discourteous complaints (per 100 officers)","2.60","4.00","4.00","3.10","3.00","3.10","0.00","0.00","0.00","0.00","0.00","0.00"
"15043","Service 628: Police Internal Affairs","Effectiveness","92369","% of investigations completed within six months","80.00","80.00","60.00","60.00","60.00","60.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15043","Service 628: Police Internal Affairs","Outcome","99716","# of misconduct complaints (per 100 officers)","3.00","3.20","12.00","12.00","10.00","58.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15043","Service 628: Police Internal Affairs","Effectiveness","99723","% of citizens satisfied or very satisfied with police approachability","70.00","70.00","80.00","80.00","80.00","80.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15044","Service 632: Records Management","Effectiveness","92364","Average # of minutes to enter Part 1 report into Records Management System","20.00","20.00","20.00","20.00","20.00","15.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15045","Service 634: Crowd, Traffic, and Special Events Management","Efficiency","92361","% of cost reimbursed by event organizers for which BPD bills","100.00","75.00","75.00","100.00","100.00","100.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15045","Service 634: Crowd, Traffic, and Special Events Management","Output","92362","# of accidents investigated (includes all BPD accidents and fatal or serious civilian vehicle accidents)","684.00","655.00","805.00","800.00","750.00","800.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15045","Service 634: Crowd, Traffic, and Special Events Management","Output","92363","# of special events staffed (incl. sporting events)","250.00","250.00","260.00","260.00","260.00","270.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15046","Service 635: Recruitment and Training","Outcome","92356","% of hires remaining in Police Department for five years","65.00","65.00","60.00","55.00","60.00","55.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15046","Service 635: Recruitment and Training","Effectiveness","92357","% of recruits who successfully completed training with grade of 85 or higher","85.00","85.00","75.00","75.00","80.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15046","Service 635: Recruitment and Training","Output","92358","# of completed applications received","3,500.00","2,300.00","2,500.00","2,750.00","3,000.00","2,750.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15046","Service 635: Recruitment and Training","Output","92359","# of recruits hired","240.00","200.00","200.00","200.00","300.00","250.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15046","Service 635: Recruitment and Training","Efficiency","99717","% of recruits that graduated","0.00","0.00","0.00","0.00","0.00","0.00","90.00","90.00","90.00","80.00","80.00","80.00"
"15047","Service 637: Special Operations-K9 & Mounted Unit","Outcome","92351","# of arrests assisted by K-9/Mounted","700.00","700.00","600.00","250.00","150.00","150.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15047","Service 637: Special Operations-K9 & Mounted Unit","Effectiveness","92352","# of K-9 calls for service (total reactive deployments, e.g. calls or special events)","1,150.00","1,150.00","2,100.00","1,150.00","3,000.00","1,300.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15047","Service 637: Special Operations-K9 & Mounted Unit","Output","92353","# of events staffed by the Mounted Unit","154.00","150.00","180.00","180.00","180.00","180.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15047","Service 637: Special Operations-K9 & Mounted Unit","Effectiveness","126127","% of K-9 deployments resulting in drug seizure","30.00","30.00","30.00","30.00","30.00","40.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15048","Service 638: Marine Unit","Output","92350","# of homeland security checks by marine unit","3,000.00","3,000.00","4,000.00","4,500.00","4,700.00","5,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15048","Service 638: Marine Unit","Output","92354","# of marine unit calls for service","250.00","250.00","450.00","450.00","500.00","650.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15049","Service 640: Special Operations-Aviation","Outcome","92346","# of helicopter arrest assists","200.00","200.00","250.00","250.00","300.00","450.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15049","Service 640: Special Operations-Aviation","Output","99765","# of designated hotspot checks","22,000.00","12,000.00","14,400.00","14,400.00","9,000.00","10,800.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15049","Service 640: Special Operations-Aviation","Outcome","99773","% of citizens feeling safe or very safe in their neighborhood at night","0.00","0.00","0.00","0.00","0.00","0.00","80.00","80.00","75.00","75.00","75.00","75.00"
"15049","Service 640: Special Operations-Aviation","Output","126128","# of aviation support internal requests for service","33,000.00","40,000.00","41,000.00","41,000.00","8,000.00","30,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15049","Service 640: Special Operations-Aviation","Efficiency","126129","Helicopter availability rate (%)","90.00","90.00","90.00","95.00","96.00","80.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15050","Service 642: Crime Laboratory and Evidence Control","Output","99718","Total # developed suitable prints from crime scenes processed","0.00","0.00","0.00","0.00","0.00","0.00","1,209.00","2,000.00","4,000.00","4,500.00","5,000.00","4,500.00"
"15050","Service 642: Crime Laboratory and Evidence Control","Effectiveness","99782","% of requests completed yearly","0.00","0.00","0.00","0.00","0.00","0.00","89.00","70.00","85.00","70.00","75.00","75.00"
"15050","Service 642: Crime Laboratory and Evidence Control","Outcome","99785","# of days to eradicate existing backlog in all units combined","0.00","0.00","0.00","0.00","0.00","0.00","690.00","640.00","1,000.00","800.00","700.00","800.00"
"15050","Service 642: Crime Laboratory and Evidence Control","Output","126149","# of new requests received in all units combined","0.00","31,000.00","37,000.00","38,000.00","38,500.00","38,500.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15050","Service 642: Crime Laboratory and Evidence Control","Efficiency","127391","Database hits as a % of total entries (IBIS, AFIS, CODIS)","0.00","17.00","20.00","22.00","25.00","35.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15052","Service 661: Public Right of Way Cleaning","Effectiveness","92545","% of alley cleaning service requests closed on time","90.00","65.00","70.00","80.00","85.00","80.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15052","Service 661: Public Right of Way Cleaning","Outcome","92546","% of citizens rating the city's cleanliness excellent or good","30.00","23.00","25.00","30.00","35.00","25.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15052","Service 661: Public Right of Way Cleaning","Output","92547","# of miles swept","150,000.00","105,000.00","120,000.00","130,000.00","130,000.00","120,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15052","Service 661: Public Right of Way Cleaning","Output","92548","# of service requests completed (alleys, streets, lots, graffiti)","75,000.00","80,000.00","70,000.00","71,000.00","85,000.00","80,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15052","Service 661: Public Right of Way Cleaning","Effectiveness","92549","% of service requests escalated","2.00","0.60","0.50","0.40","0.40","0.32","0.00","0.00","0.00","0.00","0.00","0.00"
"15053","Service 662: Vacant & Abandon Property Cleaning & Boarding","Outcome","92540","# of citizen complaints related to rats","7,500.00","7,000.00","7,000.00","7,200.00","5,500.00","5,200.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15053","Service 662: Vacant & Abandon Property Cleaning & Boarding","Efficiency","92542","% of cleaning and boarding requests completed on time","80.00","90.00","90.00","90.00","90.00","90.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15053","Service 662: Vacant & Abandon Property Cleaning & Boarding","Effectiveness","92543","# of burrows baited ","50,000.00","50,000.00","50,000.00","25,000.00","50,000.00","25,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15053","Service 662: Vacant & Abandon Property Cleaning & Boarding","Efficiency","92544","$ Value of liens billed (in millions)","4,000,000.00","3,500,000.00","3,500,000.00","2,100,000.00","3,000,000.00","3,000,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15054","Service 663: Waste Removal and Recycling","Efficiency","92535","% of missed pick-ups","0.04","0.05","0.05","0.05","0.10","0.07","0.00","0.00","0.00","0.00","0.00","0.00"
"15054","Service 663: Waste Removal and Recycling","Effectiveness","92536","% of service requests completed on time","93.00","95.00","95.00","95.00","95.00","90.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15054","Service 663: Waste Removal and Recycling","Output","92537","Tonnage collected - mixed refuse","150,000.00","145,970.00","143,051.00","150,000.00","145,000.00","150,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15054","Service 663: Waste Removal and Recycling","Output","92538","Tonnage collected - recycling","34,000.00","34,000.00","34,000.00","30,000.00","35,000.00","30,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15055","Service 664: Waste Re-Use & Disposal","Effectiveness","92530","Cubic yards of methane gas reused","8,500,000.00","8,500,000.00","8,500,000.00","8,500,000.00","7,000,000.00","7,000,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15055","Service 664: Waste Re-Use & Disposal","Efficiency","92531","$ Landfill operating cost per ton of waste disposed","17.00","21.00","22.00","22.00","22.00","26.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15055","Service 664: Waste Re-Use & Disposal","Output","92534","Tonnage disposed","280,000.00","280,000.00","270,000.00","270,000.00","270,000.00","260,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15055","Service 664: Waste Re-Use & Disposal","Effectiveness","126947","% of non-compliant MDE inspection reports","0.00","50.00","25.00","25.00","25.00","25.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15055","Service 664: Waste Re-Use & Disposal","Effectiveness","335803","% of waste in tonnage collected by DPW that goes to recycling","0.00","0.00","0.00","0.00","22.00","22.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15057","Service 671: Water Management","Efficiency","92528","Cost of treatment per million gallons (mg)","305.00","305.00","305.00","305.00","333.00","333.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15057","Service 671: Water Management","Output","92529","Million gallons of water treated per day (MGD)","220.00","220.00","220.00","220.00","220.00","220.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15057","Service 671: Water Management","Outcome","126898","# of Safe Drinking Water Act Violations","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15057","Service 671: Water Management","Outcome","335792","# of confirmed distribution system samples outside EPA/MDE compliance","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15058","Service 672: Water and Wastewater Consumer Services","Output","243994","% of customers on financial hardship programs","0.00","0.00","0.00","7.00","8.00","8.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15058","Service 672: Water and Wastewater Consumer Services","Output","243995","# of active City customer accounts","0.00","0.00","0.00","216,813.00","216,813.00","215,220.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15058","Service 672: Water and Wastewater Consumer Services","Efficiency","243996","# of bills produced during calendar month showing billing timeliness","0.00","0.00","0.00","205,972.00","205,972.00","205,972.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15058","Service 672: Water and Wastewater Consumer Services","Effectiveness","243997","# of customer service requests submitted for water accounts","0.00","0.00","0.00","14,293.00","13,578.00","13,578.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15058","Service 672: Water and Wastewater Consumer Services","Effectiveness","335794","% of accounts billed","0.00","0.00","96.00","98.00","95.90","98.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15059","Service 673: Wastewater Management","Effectiveness","92516","% of Significant Industrial Users inspected and sampled","100.00","100.00","100.00","100.00","100.00","100.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15059","Service 673: Wastewater Management","Outcome","92517","% of time in National Pollutant Discharge Elimination System (NPDES) Permit compliance","100.00","100.00","100.00","100.00","100.00","100.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15059","Service 673: Wastewater Management","Efficiency","92518","$ Cost of treatment per million gallons","1,352.00","1,390.00","1,470.00","1,470.00","1,490.00","1,475.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15059","Service 673: Wastewater Management","Output","92519","Million gallons of wastewater treated per day (MGD)","199.00","203.00","210.00","210.00","204.00","209.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15059","Service 673: Wastewater Management","Effectiveness","126943","# of dry-weather overflows","0.00","354.00","300.00","240.00","150.00","150.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15060","Service 674: Surface Water Management","Outcome","92511","% SWM/ESC Plans Review responses within 14 days","70.00","80.00","40.00","45.00","45.00","60.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15060","Service 674: Surface Water Management","Effectiveness","92513","# of inlets routinely cleaned on quarterly basis","500.00","800.00","1,000.00","1,100.00","1,200.00","1,400.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15060","Service 674: Surface Water Management","Output","92514","% Construction sites inspected every 2 weeks","95.00","95.00","95.00","95.00","85.00","85.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15060","Service 674: Surface Water Management","Output","92515","Impervious area (acres) treated/year (construction initiated by City)","200.00","250.00","200.00","500.00","10.00","350.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15061","Service 675: Engineering and Construction Management - Water and Wastewater","Effectiveness","92506","% of projects completed on time and within budget","70.00","70.00","70.00","70.00","50.00","50.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15061","Service 675: Engineering and Construction Management - Water and Wastewater","Efficiency","92507","Cost/linear foot to rehabilitate water distribution system (Capital Improvement Program)","475.00","505.00","460.00","500.00","450.00","350.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15061","Service 675: Engineering and Construction Management - Water and Wastewater","Output","92509","Linear Feet of wastewater collection system rehabilitated/replaced","596,025.00","293,685.00","298,608.00","298,608.00","205,000.00","180,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15061","Service 675: Engineering and Construction Management - Water and Wastewater","Effectiveness","335795","Total # of water quality complaints during the reporting period per 1000 water accounts","0.00","0.00","0.00","1.06","1.06","1.06","0.00","0.00","0.00","0.00","0.00","0.00"
"15061","Service 675: Engineering and Construction Management - Water and Wastewater","Effectiveness","335796","Total # of WICs (Water in Cellar) during reporting period per 100 customer accounts","0.00","0.00","0.00","0.16","0.16","0.16","0.00","0.00","0.00","0.00","0.00","0.00"
"15064","Service 645: Aquatics","Output","154159","Total # of visitors to outdoor pools","0.00","250,000.00","250,000.00","250,000.00","100,000.00","100,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15064","Service 645: Aquatics","Efficiency","154160","% of operating costs recouped through earned revenue","5.00","5.00","5.00","5.00","5.00","5.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15064","Service 645: Aquatics","Effectiveness","154161","% of pools meeting maintenance standards","100.00","100.00","100.00","100.00","100.00","100.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15064","Service 645: Aquatics","Outcome","154162","% of citizens who are satisfied or very satisfied with City-run swimming pools","60.00","60.00","60.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15064","Service 645: Aquatics","Rec & Parks","408677","Attendance at regional outdoor pools","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15064","Service 645: Aquatics","Rec & Parks","408678","Attendance at neighborhood pools","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15065","Service 646: Park Maintenance","Outcome","92185","% of citizens satisfied or very satisfied with City park maintenance","75.00","60.00","60.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15065","Service 646: Park Maintenance","Effectiveness","92186","# of playgrounds with 100% functional components","100.00","100.00","100.00","82.00","92.00","85.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15065","Service 646: Park Maintenance","Output","92188","# of City-maintained park playgrounds","118.00","118.00","119.00","120.00","120.00","120.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15066","Service 647: Youth and Adult Sports","Efficiency","92183","% of operating costs recovered from sports programs","0.00","30.00","30.00","20.00","20.00","20.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15066","Service 647: Youth and Adult Sports","Output","92184","# of participants enrolled in a Youth & Adult sports program","0.00","20,000.00","20,000.00","11,600.00","12,760.00","13,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15066","Service 647: Youth and Adult Sports","Effectiveness","154166","% of total program enrollees who have participated in at least one Youth & Adult sports program in the past","0.00","80.00","80.00","40.00","40.00","50.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15066","Service 647: Youth and Adult Sports","Outcome","154167","% of participants who are satisfied or very satisfied with organized sports programming","0.00","75.00","75.00","75.00","80.00","80.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15067","Service 648: Community Recreation Centers","Outcome","92177","% of residents who are satisfied or very satisfied with quality of City operated Recreation Centers","50.00","50.00","60.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15067","Service 648: Community Recreation Centers","Output","154168","Total # of youth aged 5-13 enrolled in summer recreation camps","0.00","3,000.00","3,200.00","3,200.00","3,500.00","4,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15067","Service 648: Community Recreation Centers","Output","154169","Total # of youth aged 5-13 enrolled in after school recreation programs during the school year","0.00","2,000.00","2,100.00","2,100.00","2,300.00","2,500.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15067","Service 648: Community Recreation Centers","Output","154170","Total # of individuals aged 18 and above enrolled in at least one activity at the Recreation Centers","0.00","72,000.00","75,000.00","0.00","10,000.00","12,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15067","Service 648: Community Recreation Centers","Effectiveness","154171","% of recreational programming at capacity","0.00","80.00","90.00","90.00","95.00","95.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15068","Service 649: Special Facilities Management","Efficiency","98101","% of operating costs recovered with earned revenue","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","100.00","100.00","100.00"
"15068","Service 649: Special Facilities Management","Output","154172","Total # of visitors to special facilities (annual)","0.00","75,000.00","90,000.00","130,000.00","150,000.00","165,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15069","Service 650: Horticulture","Output","92173","# of City farm plots rented and in active use","0.00","761.00","766.00","715.00","715.00","675.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15069","Service 650: Horticulture","Output","92174","Total # of users of Cylburn Arboretum","0.00","37,000.00","38,500.00","40,000.00","40,000.00","38,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15069","Service 650: Horticulture","Efficiency","97964","% Operating cost of public gardens recovered from earned revenue","0.00","0.00","0.00","0.00","0.00","0.00","0.00","35.00","32.00","25.00","25.00","25.00"
"15069","Service 650: Horticulture","Outcome","154173","% of attendees who rated their visit to the Conservatory as good or excellent","0.00","75.00","80.00","80.00","80.00","85.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15069","Service 650: Horticulture","Output","196474","Total # of users at Rawlings Conservatory","0.00","32,000.00","29,500.00","28,000.00","29,500.00","32,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15070","Service 651: Recreation for Seniors","Output","154176","Total attendance at seniors recreation programming events","0.00","6,000.00","6,500.00","6,800.00","6,800.00","6,800.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15070","Service 651: Recreation for Seniors","Efficiency","154194","% of senior recreation events at capacity","0.00","80.00","80.00","80.00","80.00","80.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15070","Service 651: Recreation for Seniors","Effectiveness","154195","% of senior participants who said they were satisfied or very satisfied with recreational programming","0.00","80.00","80.00","80.00","80.00","80.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15070","Service 651: Recreation for Seniors","Outcome","154196","% of senior participants who reported that participation in recreational programming improved their overall health and well-being","0.00","80.00","80.00","80.00","80.00","80.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15071","Service 652: Therapeutic Recreation","Outcome","92164","% of Participants and caregivers who reported that participation in therapeutic programming improved their overall health and well-being","0.00","80.00","80.00","80.00","80.00","80.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15071","Service 652: Therapeutic Recreation","Output","154263","Total attendance at therapeutic programming events","16,000.00","17,000.00","18,000.00","18,500.00","20,000.00","23,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15071","Service 652: Therapeutic Recreation","Efficiency","154264","% of therapeutic events at capacity","0.00","75.00","90.00","90.00","90.00","90.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15071","Service 652: Therapeutic Recreation","Outcome","154265","% of participants and caregivers who said they were satisfied or very satisfied with therapeutic programming","0.00","80.00","80.00","90.00","95.00","95.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15072","Service 653: Park Programs & Events","Output","92160","Total attendance at park programs and events (annual)","30,000.00","33,000.00","39,000.00","55,000.00","150,000.00","170,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15072","Service 653: Park Programs & Events","Output","92161","# of park permits issued.","1,700.00","1,700.00","2,000.00","2,000.00","2,000.00","2,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15072","Service 653: Park Programs & Events","Efficiency","154266","% of operating costs recovered from earned revenue","100.00","100.00","100.00","100.00","100.00","100.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15072","Service 653: Park Programs & Events","Outcome","154267","$ value of volunteer hours worked across all programming","4,840,000.00","4,960,000.00","5,650,000.00","5,178,000.00","5,350,000.00","5,350,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15072","Service 653: Park Programs & Events","Outcome","154285","% of citizens reporting they feel safe or very safe in parks during the day","78.00","78.00","78.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15073","Service 654: Urban Forestry","Outcome","92155","% Baltimore's urban tree canopy","0.00","28.00","28.00","28.00","28.00","28.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15073","Service 654: Urban Forestry","Effectiveness","154158","# of tree maintenance SRs received","0.00","10,500.00","10,500.00","10,500.00","10,300.00","10,300.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15073","Service 654: Urban Forestry","Output","154549","Total # of trees planted by City crews","0.00","750.00","750.00","1,650.00","2,000.00","2,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15073","Service 654: Urban Forestry","Efficiency","154550","% of tree maintenance work that is proactive","0.00","22.00","33.00","33.00","38.00","38.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15073","Service 654: Urban Forestry","Effectiveness","154551","% of trees remaining healthy two years after planting","0.00","85.00","85.00","94.00","95.00","95.00","0.00","0.00","0.00","0.00","0.00","0.00"
